channel_id,topic_categories,thumbnail_url
UC9dTUsr9NHMimE3pbxxm0hw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/6ySdbTCsj4I/hqdefault.jpg
UC8PdayMyJ8vv92LLm8zy3vQ,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/UInBJZQ7Xy4/hqdefault.jpg
UCO-OqKF7XDg_cRgnuWqcQLg,"{""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Hobby"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/AABeWsjifos/hqdefault.jpg
UCn0XmAUFv6d2tofMFEesSNw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/3zeeWKDVBdU/hqdefault.jpg
UCLCXBru_DjjtR3OlZFsBT4A,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/EcYWczq3M84/hqdefault.jpg
UCLlXJY1SsZpfR5KIm0pPXKw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/r-G89jbKBH4/hqdefault.jpg
UC-zWK3-JuUXBSNBYgOn_79Q,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/pkPZBcsV37U/hqdefault.jpg
UCl7bNTOv15VpESLXSyet6yw,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/HREcKx0Qp7Q/hqdefault.jpg
UCsU0TSt6Jm_yLlTkZS-FvUw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Sport""}",https://img.youtube.com/vi/a8xuMFq-7XQ/hqdefault.jpg
UChKQkGPLRexLKxCgzYRbAGg,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Humour"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/AU7h0TGGSSk/hqdefault.jpg
UCAqnajw88wrQDk-4ikqlufQ,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/2H5MlKAzbOs/hqdefault.jpg
UCQTcNhAZidy1i9wwmdgf2Lw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/WBG_UjZ6QB8/hqdefault.jpg
UCV9SNf2Z0MsMe3mc1Xd8mpw,"{""https://en.wikipedia.org/wiki/Vehicle"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/Ai3d0JDdrtU/hqdefault.jpg
UCIS4yggb6EVLbLi2Qft6Lqg,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/RmnbMLOwpS8/hqdefault.jpg
UCIbo2yC139LrNzD9TJPRAXw,"{""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Religion""}",https://img.youtube.com/vi/nPBmClkgKeY/hqdefault.jpg
UClvbaCLJG3-1PMRdqBV7uqQ,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/VYNYEOQ8Lck/hqdefault.jpg
UClPROfxVvWUSqiNC7saBHpg,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/AgqRAarRUgA/hqdefault.jpg
UCOAR8m3gAecea3FaBDjUIaQ,"{""https://en.wikipedia.org/wiki/Food"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Hobby""}",https://img.youtube.com/vi/5Twrue9OBic/hqdefault.jpg
UClEUyN3C6oIAMOkc8TEN8Xg,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/4w18iy7PrSE/hqdefault.jpg
UCngczh0dnYWq0eCB2gi5JqA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/hk-z4IITNj0/hqdefault.jpg
UCZcweLS99V7dbH0J2OxBcNw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/TxYUZTIrTpU/hqdefault.jpg
UCtaHG32NRbd0vHDJf9FtLyQ,"{""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/SpjQEasrcZc/hqdefault.jpg
UC1xPb1S7FlFppW5jv8ODNaw,"{""https://en.wikipedia.org/wiki/Knowledge"",""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/uzrA9llwkGo/hqdefault.jpg
UCxe3dBKZGcAjWBKdmLY_i9w,"{""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/m5iuODfDAzI/hqdefault.jpg
UC2pM7D3ZExSoSOfwPsJ9r3Q,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Humour""}",https://img.youtube.com/vi/1IJ3ByteVwA/hqdefault.jpg
UCRHyLKVWIBa6afgk67zV0nQ,"{""https://en.wikipedia.org/wiki/Humour"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/2_gUw_x25LU/hqdefault.jpg
UCHcrQNx4II0MbUEDx2EG-2A,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/kHBpzjriFo8/hqdefault.jpg
UC6DYDI-ijC1N2g5otWCzaYw,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/lfTohGjhlXM/hqdefault.jpg
UCyHA6OV5MHGL2rFZZhqYe4w,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/b15P5eUiC1k/hqdefault.jpg
UCwB_Er-7vhhWHbw2OEbXO9Q,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/LyxhoZoRV3s/hqdefault.jpg
UCNIPltykIATy0PhRp82uNMQ,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/7G-SmNvBDjE/hqdefault.jpg
UCgmtW-VhkqIekxX6ULRVDbw,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Reggae"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/bUHZ-EYeDRA/hqdefault.jpg
UCFnjHS6u2WxTi-qr8d9glhg,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/YxdpvN4aLPM/hqdefault.jpg
UCPBzejSb3mj_2xRh_VdIiEg,"{""https://en.wikipedia.org/wiki/Action_game"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Action-adventure_game""}",https://img.youtube.com/vi/MBk2KgFqYyA/hqdefault.jpg
UC8ExE3axIMw8KTz1IQkJGBA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Vehicle"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/x4YQqqHM_HE/hqdefault.jpg
UCIS_35P-xjVKekwXmQMXnbA,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program""}",https://img.youtube.com/vi/GdOtaZV94cg/hqdefault.jpg
UCl3sVlGcAvQgLMQ1mJNq4HQ,"{""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/_JVDozaSwJA/hqdefault.jpg
UCuV9KfO-x5UC95bdeubtPgA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/O1-rBeaT8WE/hqdefault.jpg
UCx6HedHWRHirq2hJU9wST6w,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/Uh-DZ5TSDQQ/hqdefault.jpg
UCDTpcT_7DNpZiG9QipfKLDg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/O7XAAE-dnos/hqdefault.jpg
UC1dwm2X05-SAnU-0BJ8cH4Q,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Pet""}",https://img.youtube.com/vi/krNl4f7l_TA/hqdefault.jpg
UCvlJasdr4ICWyCEd0mS7EhA,"{""https://en.wikipedia.org/wiki/Role-playing_video_game"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Action-adventure_game"",""https://en.wikipedia.org/wiki/Action_game""}",https://img.youtube.com/vi/RGNQn98ny0c/hqdefault.jpg
UCnk2awEGy9xMSH3R87UZmZw,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/_DpuwyTuAYs/hqdefault.jpg
UC1A_9N2Mg0q2LDrfKLWFPSw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/WKDOFJUOhAM/hqdefault.jpg
UCS6FGe6Jrr3nqXtLc1DqAeQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/tuLe5_QImGQ/hqdefault.jpg
UCr-zN06GiuWh3FjCeKOyl9Q,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Politics""}",https://img.youtube.com/vi/6WJzJBja1vY/hqdefault.jpg
UCRDDfbYPHX_GUJ4lcQYTc8A,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program""}",https://img.youtube.com/vi/2sSVoQDqlNU/hqdefault.jpg
UC-HrYmMPJPGW0QKAdFFm2dg,"{""https://en.wikipedia.org/wiki/Pet"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Hobby""}",https://img.youtube.com/vi/4j5Di0ObG5I/hqdefault.jpg
UCUXKVYQusUW2ZClS5JWZd2g,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Soul_music""}",https://img.youtube.com/vi/1-w3I0TlSE4/hqdefault.jpg
UCPqtM7H2RCL1LNJLh6s5g3Q,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/vI_260KjbGU/hqdefault.jpg
UCC5lmeEa3GJBcAyhLM6qB3g,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Health""}",https://img.youtube.com/vi/w254PjRNEW8/hqdefault.jpg
UChytg9xM-JZFkw784SAG5uQ,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/oo3sNHPOCiI/hqdefault.jpg
UCGaEKlkXcRCFvUpom20Kllw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/2I7VDyMat08/hqdefault.jpg
UCsExZudI-3Bfi2ubAdwcgHw,"{""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/pbYLy9aLRHU/hqdefault.jpg
UC1itZyjEKFguZOmVaIxfoFg,"{""https://en.wikipedia.org/wiki/Knowledge"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/nqkU3Br4Y7A/hqdefault.jpg
UCx9Hgn6fKtfGgZKMoJk-Ipw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Vehicle""}",https://img.youtube.com/vi/jtq-xVsKVkk/hqdefault.jpg
UCjQz7-JMYaVij5w_-ZkGReg,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/5W978h21sSQ/hqdefault.jpg
UCZv00UZf3RlFvBoq2Hu6n_w,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/GXGK8sW8e1U/hqdefault.jpg
UCmLvjcpNsu940FnEZ1g0aFQ,"{""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/scel-UUoux8/hqdefault.jpg
UCMBCoqwqNVVKwGDMcOraXBA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/XJH8GE7apuY/hqdefault.jpg
UCbkAklUqbCi69K8xQdbe48A,"{""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/VVpuIheroMM/hqdefault.jpg
UCMiakZtJn0b-SwSpWNH41Jw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/skf5ah9MSJk/hqdefault.jpg
UCGwSu8n08wtb7RVacaPs9Tw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/43rkcj8RVa4/hqdefault.jpg
UCKc6y1Qb5L0fX7O5wbJIaaQ,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/frG007BDd9A/hqdefault.jpg
UCpmRHp3Ekhdyqep8p5g3xVQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/NeUprXc5iiQ/hqdefault.jpg
UC00_-80fa61z1QJPFc919GQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/-qI99qrNUKs/hqdefault.jpg
UCihDBKrsuOWExZgHFADMFzA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Sport"",""https://en.wikipedia.org/wiki/Mixed_martial_arts"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Boxing""}",https://img.youtube.com/vi/xutWtX3bWso/hqdefault.jpg
UCYZhLtXjTCZwCH4HkXXtwdQ,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/hs61HDvgpTo/hqdefault.jpg
UCpmDX4MBH2iAZoTgfCZIt3Q,"{""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/bVBJwVVqN24/hqdefault.jpg
UCwrJnrHM2qRjjiSVk1nlx4Q,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/f9IFvYjpvFk/hqdefault.jpg
UCte8aH-etSc4pzv7annYK-w,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Latin_America""}",https://img.youtube.com/vi/l0zBs3yq9BY/hqdefault.jpg
UChjjQEg9N3ySQae_eGitULg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/d2hS_GoQI8U/hqdefault.jpg
UCwafG7DfOibd4Ou5926puFQ,"{""https://en.wikipedia.org/wiki/Electronic_music"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/8ZRsV3DOYls/hqdefault.jpg
UChVUq2pNPq19TP7A-OU-IJg,"{""https://en.wikipedia.org/wiki/Health"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/VWwoFOktAxA/hqdefault.jpg
UC0T3PeD9A27-vQg-dSvr1MQ,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/gX_k1NWcQtQ/hqdefault.jpg
UCs8gVM6lPhRZk3L_zZmedpw,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/BIzDqFh3o5k/hqdefault.jpg
UCAnaf0qpf7cqeDgIm-3fqEw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/IuxlKZnRajw/hqdefault.jpg
UCJKsEH1ZferhWzLoQyf5irg,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/hC3rOpXJ6_g/hqdefault.jpg
UC-o8yNSCyA923c9kj0nTzJw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Hobby""}",https://img.youtube.com/vi/zpR2Ptgr5HE/hqdefault.jpg
UCVz1bXiY1pz6Fz_Osm0YYBA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/IvgnS8Y4giE/hqdefault.jpg
UCy-hxiba64Ydrp_AHmkcCtg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/_9wO6G19A1U/hqdefault.jpg
UCw71auL0JC3Z5Tb3CH5gbjQ,{},https://img.youtube.com/vi/gwpeB21Wh44/hqdefault.jpg
UCPrVcv9HP1Cft2PmFEfV-1Q,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/BcvgB7J5uJ0/hqdefault.jpg
UCg3zE-dRH5ALB4E8jSRJd8w,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/WuSpxcz6MVI/hqdefault.jpg
UCBpQNWy8A6lvlWQ6L-vCIpA,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/-ONa6g-2j9s/hqdefault.jpg
UCu-m7bQNWvlb9tLRPOumj5A,"{""https://en.wikipedia.org/wiki/Pet"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/PdwX0_fy2nc/hqdefault.jpg
UCFV00xQSCQSKvWRXgearMzg,"{""https://en.wikipedia.org/wiki/Health"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/1zGVnrehqNw/hqdefault.jpg
UCScx9ikzor1Eyo9RATw_zuQ,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/MGE48duBWaw/hqdefault.jpg
UCoMvHCyg-FmRBjrAj_GYs8A,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/QP4g3qOOnis/hqdefault.jpg
UCfrbYEClnAZsku2fhyqn7Nw,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Performing_arts""}",https://img.youtube.com/vi/5zmP0THhgFI/hqdefault.jpg
UCJgOl91h_sqvX32P91wZRRw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/cpATyEZWh20/hqdefault.jpg
UCIXN_A2rI_J-QMYb7W7b13w,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/olx2CzjGINI/hqdefault.jpg
UCJr5vlnK6HEBVISUtxnq_sg,"{""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/ZyERcuxAb_k/hqdefault.jpg
UC64Cmaw8Me1p6BgDD8xXGbQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/oo9TScdey9g/hqdefault.jpg
UC6XmZyFHG5LkqQpcK3T8IPg,"{""https://en.wikipedia.org/wiki/Knowledge"",""https://en.wikipedia.org/wiki/Politics"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/_J6Vls4lfWA/hqdefault.jpg
UCCG73vAf7lm9NycwOicSfnw,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/_buQXFcyAjQ/hqdefault.jpg
UCTiNFWsCg_sSXbJ9g9AqWRQ,"{""https://en.wikipedia.org/wiki/Food"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/XssM5-6HC6w/hqdefault.jpg
UCAXrYLAN26yhr8VjBWS-knw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/N7tg9aOB3KI/hqdefault.jpg
UCUNFbfULS5jMWemyEMDYmeA,"{""https://en.wikipedia.org/wiki/Electronic_music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/aOaSLoPu808/hqdefault.jpg
UCmkCcgEEfGfDIaJO95iAkSg,"{""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/tNgZBdl7XSw/hqdefault.jpg
UCfm2GaGZpbI-qX7VENNs96Q,"{""https://en.wikipedia.org/wiki/Politics"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/EQKtANjyMXk/hqdefault.jpg
UCwDCaasUcdFjIZJD_I_oKjg,"{""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Politics""}",https://img.youtube.com/vi/OJYZCbb02b4/hqdefault.jpg
UCn6PM57sn3Ie8qgs29pJ3iA,"{""https://en.wikipedia.org/wiki/Knowledge"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/AqZkrDpDkbU/hqdefault.jpg
UCs_mHlm5_C82W5WCIJaSMbQ,{},https://img.youtube.com/vi/xXV8JKQjUqE/hqdefault.jpg
UCQgG-dxl1hLJdUoE0COhP6w,"{""https://en.wikipedia.org/wiki/Politics"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/Jfjb33Oervg/hqdefault.jpg
UCXQRMq9YnUdB_qO77BqO79g,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/vlhDoTU5agI/hqdefault.jpg
UCHQWqXihFpz7rsSfAowMERw,"{""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/xPGWVeT-3gc/hqdefault.jpg
UCIPb4YuCFIXLQuVzjR4T9cw,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/rhyAl2HZscc/hqdefault.jpg
UC0qdoatmcxgH474ASR8LF0w,"{""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/ohGUqcstFQs/hqdefault.jpg
UCijWSL5LbBdCFmCnUQyamog,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/7wyCkiLLkvs/hqdefault.jpg
